"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"VAFBG86A","journalArticle","2016","Moery, Eileen; Calin-Jageman, Robert J.","Direct and Conceptual Replications of Eskine (2013) Organic Food Exposure Has Little to No Effect on Moral Judgments and Prosocial Behavior","Social Psychological and Personality Science","","1948-5506, 1948-5514","10/ggb7s7","http://spp.sagepub.com/content/7/4/312","Is there a dark side to organic food? Eskine reported that participants exposed to organic food became much more morally judgmental and much less prosocial relative to participants exposed to neutral or comfort foods. This research sparked tremendous media interest, but was based on one experiment with a small sample size. We report three attempts to replicate Eskine using samples conferring high power, preregistered analysis plans, and original materials. Across two direct replications and an online conceptual replication, we found that organic food exposure has little to no effect on moral judgments (d = 0.06, 95% confidence interval [CI] [−0.14, 0.26], N = 377) and prosocial behavior (d = 0.03, 95% CI [−0.17, 0.23], N = 377). Mere exposure to organic food is probably not sufficient to substantially change moral behavior.","2016-05-01","2020-10-18 17:38:58","2020-10-18 17:38:58","2016-08-31 17:02:57","312-319","","4","7","","Social Psychological and Personality Science","","","","","","","","en","","","","","spp.sagepub.com","","https://osf.io/atkn7/","","C:\Users\hmosh\Zotero\storage\2PI2WSZZ\312.html","","","morality; Embodied cognition; moral licensing; organic food; prosociality","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SUJBCCCF","journalArticle","2016","Kidwell, Mallory C.; Lazarević, Ljiljana B.; Baranski, Erica; Hardwicke, Tom E.; Piechowski, Sarah; Falkenberg, Lina-Sophia; Kennett, Curtis; Slowik, Agnieszka; Sonnleitner, Carina; Hess-Holden, Chelsey; Errington, Timothy M.; Fiedler, Susann; Nosek, Brian A.","Badges to Acknowledge Open Practices: A Simple, Low-Cost, Effective Method for Increasing Transparency","PLOS Biol","","1545-7885","10/f8pkck","http://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.1002456","Badges that acknowledge open practices significantly increase sharing of reported data and materials, as well as subsequent accessibility, correctness, usability, and completeness.","2016-05-12","2020-10-18 17:38:58","2020-10-18 17:38:58","2016-08-31 15:57:50","e1002456","","5","14","","PLOS Biol","Badges to Acknowledge Open Practices","","","","","","","","","","","","PLoS Journals","","Citation Key: kidwell_badges_2016 https://osf.io/ipkea/","","C:\Users\hmosh\Zotero\storage\HR55J5Z8\article.html","","","Psychology; Behavior; open data; Cognitive psychology; Experimental psychology; Research assessment; open science; Archives","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8H8R5BRE","journalArticle","2016","Heuvel, John P. Vanden; Bullenkamp, Jessica; Biology, Reproducibility Project: Cancer","Registered report: Systematic identification of genomic markers of drug sensitivity in cancer cells","eLife","","2050-084X","10/gf9h49","https://elifesciences.org/content/5/e13620v1","<meta name=""DC.Rights"" content=""© 2016, Vanden Heuvel et al. This article is distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use and redistribution provided that the original author and source are credited.""/> <meta name=""DC.Contributor"" content=""John P Vanden Heuvel""/> <meta name=""DC.Contributor"" content=""Jessica Bullenkamp""/> <meta name=""DC.Contributor"" content=""Reproducibility Project: Cancer Biology""/> <meta name=""DC.Contributor"" content=""Joaquín M Espinosa""/> <meta name=""DC.Contributor"" content=""Elizabeth Iorns""/> <meta name=""DC.Contributor"" content=""William Gunn""/> <meta name=""DC.Contributor"" content=""Fraser Tan""/> <meta name=""DC.Contributor"" content=""Joelle Lomax""/> <meta name=""DC.Contributor"" content=""Nicole Perfito""/> <meta name=""DC.Contributor"" content=""Timothy Errington""/> <meta name=""citation_funding_source"" content=""citation_funder=Laura and John Arnold Foundation;citation_grant_number=;citation_grant_recipient= ""/> <meta name=""citation_author"" content=""John P Vanden Heuvel""/> <meta name=""citation_author_institution"" content=""Indigo Biosciences, State College""/> <meta name=""citation_author_institution"" content=""Veterinary and Biomedical Sciences""/> <meta name=""citation_author_institution"" content=""Penn State University""/> <meta name=""citation_author"" content=""Jessica Bullenkamp""/> <meta name=""citation_author_institution"" content=""King's College London""/> <meta name=""citation_author"" content=""Reproducibility Project: Cancer Biology""/> <meta name=""citation_author_email"" content=""tim@cos.io""/> <meta name=""citation_reference"" content=""citation_journal_title=Nature;citation_author=J. Barretina;citation_author=G. Caponigro;citation_author=N. Stransky;citation_author=K. Venkatesan;citation_author=AA. Margolin;citation_author=S. Kim;citation_author=CJ. Wilson;citation_author=J. Lehár;citation_author=GV. Kryukov;citation_author=D. Sonkin;citation_author=A. Reddy;citation_author=M. Liu;citation_author=L. Murray;citation_author=MF. Berger;citation_author=JE. Monahan;citation_author=P. Morais;citation_author=J. Meltzer;citation_author=A. Korejwa;citation_author=J. Jané-Valbuena;citation_author=FA. Mapa;citation_author=J. Thibault;citation_author=E. Bric-Furlong;citation_author=P. Raman;citation_author=A. Shipway;citation_author=IH. Engels;citation_author=J. Cheng;citation_author=GK. Yu;citation_author=J. Yu;citation_author=P. Aspesi;citation_author=M. de Silva;citation_author=K. Jagtap;citation_author=MD. Jones;citation_author=L. Wang;citation_author=C. Hatton;citation_author=E. Palescandolo;citation_author=S. Gupta;citation_author=S. Mahan;citation_author=C. Sougnez;citation_author=RC. Onofrio;citation_author=T. Liefeld;citation_author=L. MacConaill;citation_author=W. Winckler;citation_author=M. Reich;citation_author=N. Li;citation_author=JP. Mesirov;citation_author=SB. Gabriel;citation_author=G. Getz;citation_author=K. Ardlie;citation_author=V. Chan;citation_author=VE. Myer;citation_author=BL. Weber;citation_author=J. Porter;citation_author=M. Warmuth;citation_author=P. Finan;citation_author=JL. Harris;citation_author=M. Meyerson;citation_author=TR. Golub;citation_author=MP. Morrissey;citation_author=WR. Sellers;citation_author=R. Schlegel;citation_author=LA. Garraway;citation_title=The Cancer Cell Line Encyclopedia enables predictive modelling of anticancer drug sensitivity;citation_pages=603-607;citation_volume=483;citation_year=2012;citation_doi=10.1038/nature11003""/> <meta name=""citation_reference"" content=""citation_journal_title=Cancer Cell;citation_author=JC. Brenner;citation_author=B. Ateeq;citation_author=Y. Li;citation_author=AK. Yocum;citation_author=Q. Cao;citation_author=IA. Asangani;citation_author=S. Patel;citation_author=X. Wang;citation_author=H. Liang;citation_author=J. Yu;citation_author=N. Palanisamy;citation_author=J. Siddiqui;citation_author=W. Yan;citation_author=X. Cao;citation_author=R. Mehra;citation_author=A. Sabolch;citation_author=V. Basrur;citation_author=RJ. Lonigro;citation_author=J. Yang;citation_author=SA. Tomlins;citation_author=CA. Maher;citation_author=KS. Elenitoba-Johnson;citation_author=M. Hussain;citation_author=NM. Navone;citation_author=KJ. Pienta;citation_author=S. Varambally;citation_author=FY. Feng;citation_author=AM. Chinnaiyan;citation_title=Mechanistic rationale for inhibition of poly(ADP-ribose) polymerase in ETS gene fusion-positive prostate cancer;citation_pages=664-678;citation_volume=19;citation_year=2011;citation_doi=10.1016/j.ccr.2011.04.010""/> <meta name=""citation_reference"" content=""citation_journal_title=Cancer Research;citation_author=JC. Brenner;citation_author=FY. Feng;citation_author=S. Han;citation_author=S. Patel;citation_author=SV. Goyal;citation_author=LM. Bou-Maroun;citation_author=M. Liu;citation_author=R. Lonigro;citation_author=JR. Prensner;citation_author=SA. Tomlins;citation_author=AM. Chinnaiyan;citation_title=PARP-1 inhibition as a targeted strategy to treat Ewing's sarcoma;citation_pages=1608-1613;citation_volume=72;citation_year=2012;citation_doi=10.1158/0008-5472.CAN-11-3648""/> <meta name=""citation_reference"" content=""citation_journal_title=BMC Cancer;citation_author=NA. Cannon;citation_author=P. Iyengar;citation_author=H. Choy;citation_author=R. Timmerman;citation_author=J. Meyer;citation_author=JE. Butrynski;citation_author=DC. Harmon;citation_author=JA. Morgan;citation_author=S. George;citation_title=Stereotactic ablative body radiation therapy for tumors in the lung in octogenarians: a retrospective single institution study;citation_volume=14;citation_year=2014;citation_doi=10.1186/1471-2407-14-971""/> <meta name=""citation_reference"" content=""citation_journal_title=Behavior Research Methods;citation_author=F. Faul;citation_author=E. Erdfelder;citation_author=AG. Lang;citation_author=A. Buchner;citation_title=G*Power 3: a flexible statistical power analysis program for the social, behavioral, and biomedical sciences;citation_pages=175-191;citation_volume=39;citation_year=2007;citation_doi=10.3758/BF03193146""/> <meta name=""citation_reference"" content=""citation_journal_title=Clinical Cancer Research;citation_author=HV. Erkizan;citation_author=VN. Uversky;citation_author=JA. Toretsky;citation_title=Oncogenic partnerships: EWS-FLI1 protein interactions initiate key pathways of Ewing's sarcoma;citation_pages=4077-4083;citation_volume=16;citation_year=2010;citation_doi=10.1158/1078-0432.CCR-09-2261""/> <meta name=""citation_reference"" content=""citation_journal_title=eLife;citation_author=TM. Errington;citation_author=E. Iorns;citation_author=W. Gunn;citation_author=FE. Tan;citation_author=J. Lomax;citation_author=BA. Nosek;citation_title=An open investigation of the reproducibility of cancer biology research;citation_volume=3;citation_year=2014;citation_doi=10.7554/eLife.04333""/> <meta name=""citation_reference"" content=""citation_journal_title=Molecular Cell;citation_author=FY. Feng;citation_author=JS. de Bono;citation_author=MA. Rubin;citation_author=KE. Knudsen;citation_title=Chromatin to Clinic: The Molecular Rationale for PARP1 Inhibitor Function;citation_pages=925-934;citation_volume=58;citation_year=2015;citation_doi=10.1016/j.molcel.2015.04.016""/> <meta name=""citation_reference"" content=""citation_journal_title=Nature;citation_author=MJ. Garnett;citation_author=EJ. Edelman;citation_author=SJ. Heidorn;citation_author=CD. Greenman;citation_author=A. Dastur;citation_author=KW. Lau;citation_author=P. Greninger;citation_author=IR. Thompson;citation_author=X. Luo;citation_author=J. Soares;citation_author=Q. Liu;citation_author=F. Iorio;citation_author=D. Surdez;citation_author=L. Chen;citation_author=RJ. Milano;citation_author=GR. Bignell;citation_author=AT. Tam;citation_author=H. Davies;citation_author=JA. Stevenson;citation_author=S. Barthorpe;citation_author=SR. Lutz;citation_author=F. Kogera;citation_author=K. Lawrence;citation_author=A. McLaren-Douglas;citation_author=X. Mitropoulos;citation_author=T. Mironenko;citation_author=H. Thi;citation_author=L. Richardson;citation_author=W. Zhou;citation_author=F. Jewitt;citation_author=T. Zhang;citation_author=P. O'Brien;citation_author=JL. Boisvert;citation_author=S. Price;citation_author=W. Hur;citation_author=W. Yang;citation_author=X. Deng;citation_author=A. Butler;citation_author=HG. Choi;citation_author=JW. Chang;citation_author=J. Baselga;citation_author=I. Stamenkovic;citation_author=JA. Engelman;citation_author=SV. Sharma;citation_author=O. Delattre;citation_author=J. Saez-Rodriguez;citation_author=NS. Gray;citation_author=J. Settleman;citation_author=PA. Futreal;citation_author=DA. Haber;citation_author=MR. Stratton;citation_author=S. Ramaswamy;citation_author=U. McDermott;citation_author=CH. Benes;citation_title=Systematic identification of genomic markers of drug sensitivity in cancer cells;citation_pages=570-575;citation_volume=483;citation_year=2012;citation_doi=10.1038/nature11005""/> <meta name=""citation_reference"" content=""citation_journal_title=International Journal of Molecular Sciences;citation_author=BH. Jiang;citation_author=WL. Tseng;citation_author=HY. Li;citation_author=ML. Wang;citation_author=YL. Chang;citation_author=YJ. Sung;citation_author=SH. Chiou;citation_title=Poly(ADP-Ribose) Polymerase 1: Cellular Pluripotency, Reprogramming, and Tumorogenesis;citation_pages=15531-15545;citation_volume=16;citation_year=2015;citation_doi=10.3390/ijms160715531""/> <meta name=""citation_reference"" content=""citation_journal_title=Molecular Cancer Therapeutics;citation_author=HJ. Lee;citation_author=C. Yoon;citation_author=B. Schmidt;citation_author=do J. Park;citation_author=AY. Zhang;citation_author=HV. Erkizan;citation_author=JA. Toretsky;citation_author=DG. Kirsch;citation_author=SS. Yoon;citation_title=Combining PARP-1 inhibition and radiation in Ewing sarcoma results in lethal DNA damage;citation_pages=2591-2600;citation_volume=12;citation_year=2013;citation_doi=10.1158/1535-7163.MCT-13-0338""/> <meta name=""citation_reference"" content=""citation_journal_title=Biochemical Pharmacology;citation_author=J. Marniemi;citation_author=MG. Parkki;citation_author=AJ. Legrand;citation_author=S. Choul-Li;citation_author=C. Spriet;citation_author=T. Idziorek;citation_title=Radiochemical assay of glutathione S-epoxide transferase and its enhancement by phenobarbital in rat liver in vivo;citation_volume=24;citation_year=1975;citation_doi=10.1371/journal.pone.0055883""/> <meta name=""citation_reference"" content=""citation_journal_title=Annual Review of Pathology: Mechanisms of Disease;citation_author=SL. Lessnick;citation_author=M. Ladanyi;citation_title=Molecular Pathogenesis of Ewing Sarcoma: New Therapeutic and Transcriptional Targets;citation_pages=145-159;citation_volume=7;citation_year=2012;citation_doi=10.1146/annurev-pathol-011110-130237""/> <meta name=""citation_reference"" content=""citation_journal_title=Annual Review of Medicine;citation_author=CJ. Lord;citation_author=AN. Tutt;citation_author=A. Ashworth;citation_title=Synthetic lethality and cancer therapy: lessons learned from the development of PARP inhibitors;citation_pages=455-470;citation_volume=66;citation_year=2015;citation_doi=10.1146/annurev-med-050913-022545""/> <meta name=""citation_reference"" content=""citation_journal_title=Pediatric Blood &amp; Cancer;citation_author=RE. Norris;citation_author=PC. Adamson;citation_author=VT. Nguyen;citation_author=E. Fox;citation_title=Preclinical evaluation of the PARP inhibitor, olaparib, in combination with cytotoxic chemotherapy in pediatric solid tumors;citation_pages=145-150;citation_volume=61;citation_year=2014;citation_doi=10.1002/pbc.24697""/> <meta name=""citation_reference"" content=""citation_journal_title=Oncotarget;citation_author=JL. Ordóñez;citation_author=AT. Amaral;citation_author=AM. Carcaboso;citation_author=D. Herrero-Martín;citation_author=M. del Carmen García-Macías;citation_author=V. Sevillano;citation_author=D. Alonso;citation_author=G. Pascual-Pasto;citation_author=L. San-Segundo;citation_author=M. Vila-Ubach;citation_author=T. Rodrigues;citation_author=S. Fraile;citation_author=C. Teodosio;citation_author=A. Mayo-Iscar;citation_author=M. Aracil;citation_author=CM. Galmarini;citation_author=OM. Tirado;citation_author=J. Mora;citation_author=E. de Álava;citation_title=The PARP inhibitor olaparib enhances the sensitivity of Ewing sarcoma to trabectedin;citation_volume=6;citation_year=2015;citation_doi=10.18632/oncotarget.4303""/> <meta name=""citation_reference"" content=""citation_author=R Development Core Team;citation_title=R: A language and environment for statistical computing. R Foundation for Statistical Computing;citation_year=2015""/> <meta name=""citation_reference"" content=""citation_journal_title=Nat Rev Clin Onco;citation_author=A. Sonnenblick;citation_author=E. de Azambuja;citation_author=HA. Azim;citation_author=M. Piccart;citation_title=An update on PARP inhibitors—moving to the adjuvant setting;citation_pages=27-41;citation_volume=12;citation_year=2015;citation_doi=10.1038/nrclinonc.2014.163""/> <meta name=""citation_reference"" content=""citation_journal_title=Cell Reports;citation_author=E. Stewart;citation_author=R. Goshorn;citation_author=C. Bradley;citation_author=LM. Griffiths;citation_author=C. Benavente;citation_author=NR. Twarog;citation_author=GM. Miller;citation_author=W. Caufield;citation_author=BB. Freeman;citation_author=A. Bahrami;citation_author=A. Pappo;citation_author=J. Wu;citation_author=A. Loh;citation_author=Å. Karlström;citation_author=C. Calabrese;citation_author=B. Gordon;citation_author=L. Tsurkan;citation_author=MJ. Hatfield;citation_author=PM. Potter;citation_author=SE. Snyder;citation_author=S. Thiagarajan;citation_author=A. Shirinifard;citation_author=A. Sablauer;citation_author=AA. Shelat;citation_author=MA. Dyer;citation_title=Targeting the DNA repair pathway in Ewing sarcoma;citation_pages=829-841;citation_volume=9;citation_year=2014;citation_doi=10.1016/j.celrep.2014.09.028""/>","2016-06-23","2020-10-18 17:38:58","2020-10-18 17:38:58","2016-08-31 15:38:57","e13620","","","5","","","Registered report","","","","","","","en","© 2016, Vanden Heuvel et al. This article is distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use and redistribution provided that the original author and source are credited.","","","","elifesciences.org","","https://osf.io/nbryi/","","C:\Users\hmosh\Zotero\storage\IRMUBVGF\e13620.html; ","http://www.ncbi.nlm.nih.gov/pubmed/27336789","","Human; methodology; Mouse; reproducibility project: cancer biology; Ewing's sarcoma; mesenchymal progenitor cells; PARP; poly(ADP-ribose) polymerase","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NBZHVE9X","journalArticle","2016","Hiraishi, Kai; Murasaki, Kazusa; Okuda, Hiroyuki; Yamate, Mami","Sexual and Romantic Overperception among a Japanese young sample: A Replication of Haselton (2003)","Letters on Evolutionary Behavioral Science","","1884-927X","10/ggb7td","http://lebs.hbesj.org/index.php/lebs/article/view/lebs.2016.47","96             Normal   0         10 pt   0   2     false   false   false     EN-US   JA   X-NONE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                Based on Error Management Theory, Haselton (2003) argued that men would have a cognitive bias to overperceive sexual interests in women. She demonstrated that US female undergraduates had more experiences of being misperceived of their sexual interests by men whilst such biases were not existent with male undergraduates. Bendixen (2014) replicated the findings with an undergraduate sample from a more gender equal society, Norway. We conducted a direct replication of Haselton (2003) with a sample from a less gender equal society, Japan, and found the same trend. In addition, we found that Japanese women were more likely to be overperceived of their romantic interests although the effects were weaker.&nbsp;","2016-06-25","2020-10-18 17:38:58","2020-10-18 17:38:58","2016-08-31 15:43:24","29-32","","1","7","","","Sexual and Romantic Overperception among a Japanese young sample","","","","","","","en","","","","","lebs.hbesj.org","","https://osf.io/8cepf/","","C:\Users\hmosh\Zotero\storage\GIHQSSM4\lebs.2016.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SDWDKCEW","journalArticle","2016","Ferguson, Christopher J.; Nielsen, Rune K. L.; Maguire, Ryan","Do Older Adults Hate Video Games until they Play them? A Proof-of-Concept Study","Current Psychology","","1046-1310, 1936-4733","10/gcm7k8","http://link.springer.com/article/10.1007/s12144-016-9480-9","The issue of negative video game influences on youth remains contentious in public debate, the scholarly community and among policy makers. Recent research has indicated that negative attitudes toward video games are, in part, generational in nature with older adults more inclined to endorse negative beliefs about video games. The current mixed design study examined the impact of exposure to games on beliefs about video games in a small (n = 34) sample of older adults. Results indicated that older adults were more concerned about video games as an abstract concept but when exposed to a particular video game, even an M-rated violent game, expressed fewer concerns about that specific video game. Results support the hypothesis that negative attitudes toward video games exists mainly in the abstract and do not survive direct exposure to individual games. Further, older adults were not uniform in their condemnation of video games with older adults having varying opinions about the harmfulness of video games. Related to specific concerns, older adults tended to worry more about issues such as addiction than they did violent content.","2016-07-11","2020-10-18 17:38:58","2020-10-18 17:38:58","2016-08-31 15:45:45","1-8","","","","","Curr Psychol","Do Older Adults Hate Video Games until they Play them?","","","","","","","en","","","","","link.springer.com","","https://osf.io/e2cya/","","C:\Users\hmosh\Zotero\storage\PZC5GPT6\s12144-016-9480-9.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A4K93ETA","journalArticle","2016","Schnuerch, Robert; Kreitz, Carina; Gibbons, Henning; Memmert, Daniel","Not quite so blind: Semantic processing despite inattentional blindness","Journal of Experimental Psychology. Human Perception and Performance","","1939-1277","10/f8fn3h","","We often fail to detect clearly visible, yet unexpected objects when our attention is otherwise engaged, a phenomenon widely known as inattentional blindness. The potentially devastating consequences and the mediators of such failures of awareness have been studied extensively. Surprisingly, however, hardly anything is known about whether and how we process the objects that go unnoticed during inattentional blindness. In 2 experiments, we demonstrate that the meaning of objects undetected due to inattentional blindness interferes with the classification of attended stimuli. Responses were significantly slower when the semantic content of an undetected stimulus contradicted that of the attended, to-be-judged object. We thus clarify the depth of the ""blindness"" caused by inattention, as we provide compelling evidence that failing to detect the unexpected does not preclude its processing, even at postperceptual stages. Despite inattentional blindness, our mind obviously still has access to something as refined as meaning. (PsycINFO Database Record","2016-04","2020-10-18 17:38:58","2020-10-18 17:38:58","","459-463","","4","42","","J Exp Psychol Hum Percept Perform","Not quite so blind","","","","","","","eng","","","","","PubMed","","https://osf.io/x6qkb","","","http://www.ncbi.nlm.nih.gov/pubmed/26766509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RRZXE45K","journalArticle","2016","Kreitz, C.; Furley, P.; Memmert, D.; Simons, D. J.","The Influence of Attention Set, Working Memory Capacity, and Expectations on Inattentional Blindness","Perception","","0301-0066, 1468-4233","10/gf2jj2","http://pec.sagepub.com/lookup/doi/10.1177/0301006615614465","","2016-04-01","2020-10-18 17:38:58","2020-10-18 17:38:58","2016-05-18 18:55:10","386-399","","4","45","","","","","","","","","","en","","","","","CrossRef","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B8P586U3","journalArticle","2016","Lai, Calvin K.; Skinner, Allison L.; Cooley, Erin; Murrar, Sohad; Brauer, Markus; Devos, Thierry; Calanchini, Jimmy; Xiao, Y. Jenny; Pedram, Christina; Marshburn, Christopher K.; Simon, Stefanie; Blanchar, John C.; Joy-Gaba, Jennifer A.; Conway, John; Redford, Liz; Klein, Rick A.; Roussos, Gina; Schellhaas, Fabian M. H.; Burns, Mason; Hu, Xiaoqing; McLean, Meghan C.; Axt, Jordan R.; Asgari, Shaki; Schmidt, Kathleen; Rubinstein, Rachel; Marini, Maddalena; Rubichi, Sandro; Shin, Jiyun-Elizabeth L.; Nosek, Brian A.","Reducing Implicit Racial Preferences: II Intervention Effectiveness Across Time","ResearchGate","","0096-3445","10/gf5h46","https://www.researchgate.net/publication/304032046_Reducing_Implicit_Racial_Preferences_II_Intervention_Effectiveness_Across_Time","Implicit preferences are malleable, but does that change last? We tested 9 interventions (8 real and 1 sham) to reduce implicit racial preferences over time. In 2 studies with a total of 6,321...","2016-06-16","2020-10-18 17:38:58","2020-10-18 17:38:58","2016-08-31 16:57:18","","","","","","","Reducing Implicit Racial Preferences","","","","","","","","","","","","www.researchgate.net","","https://osf.io/zeupk/","","C:\Users\hmosh\Zotero\storage\PWPQW83F\304032046_Reducing_Implicit_Racial_Preferences_II_Intervention_Effectiveness_Across_Time.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BESEJGU6","journalArticle","2016","Lumsden, Jim; Skinner, Andy; Woods, Andy T.; Lawrence, Natalia S.; Munafò, Marcus","The effects of gamelike features and test location on cognitive test performance and participant enjoyment","PeerJ","","2167-8359","10/ggb7tc","https://peerj.com/articles/2184","Computerised cognitive assessments are a vital tool in the behavioural sciences, but participants often view them as effortful and unengaging. One potential solution is to add gamelike elements to these tasks in order to make them more intrinsically enjoyable, and some researchers have posited that a more engaging task might produce higher quality data. This assumption, however, remains largely untested. We investigated the effects of gamelike features and test location on the data and enjoyment ratings from a simple cognitive task. We tested three gamified variants of the Go-No-Go task, delivered both in the laboratory and online. In the first version of the task participants were rewarded with points for performing optimally. The second version of the task was framed as a cowboy shootout. The third version was a standard Go-No-Go task, used as a control condition. We compared reaction time, accuracy and subjective measures of enjoyment and engagement between task variants and study location. We found points to be a highly suitable game mechanic for gamified cognitive testing because they did not disrupt the validity of the data collected but increased participant enjoyment. However, we found no evidence that gamelike features could increase engagement to the point where participant performance improved. We also found that while participants enjoyed the cowboy themed task, the difficulty of categorising the gamelike stimuli adversely affected participant performance, increasing No-Go error rates by 28% compared to the non-game control. Responses collected online vs. in the laboratory had slightly longer reaction times but were otherwise very similar, supporting other findings that online crowdsourcing is an acceptable method of data collection for this type of research.","2016-07-06","2020-10-18 17:38:58","2020-10-18 17:38:58","2016-08-31 15:44:13","e2184","","","4","","PeerJ","","","","","","","","en","","","","","peerj.com","","https://osf.io/va547/","","C:\Users\hmosh\Zotero\storage\ZQ3DNHDM\2184.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N3XWA2DT","journalArticle","2016","Hudson, Nathan W.; Lucas, Richard E.; Donnellan, M. Brent; Kushlev, Kostadin","Income Reliably Predicts Daily Sadness, but Not Happiness A Replication and Extension of Kushlev, Dunn, and Lucas (2015)","Social Psychological and Personality Science","","1948-5506, 1948-5514","10/f9bmwq","http://spp.sagepub.com/content/early/2016/07/04/1948550616657599","Kushlev, Dunn, and Lucas (2015) found that income predicts less daily sadness—but not greater happiness—among Americans. The present study used longitudinal data from an approximately representative German sample to replicate and extend these findings. Our results largely replicated Kushlev et al.’s results: Income predicted less daily sadness (albeit with a smaller effect size) but was unrelated to happiness. Moreover, the association between income and sadness could not be explained by demographics, stress, or daily time use. Extending Kushlev et al.’s findings, new analyses indicated that only between-persons variance in income (but not within-persons variance) predicted daily sadness—perhaps because there was relatively little within-persons variance in income. Finally, income predicted less daily sadness and worry, but not less anger or frustration—potentially suggesting that income predicts less “internalizing” but not less “externalizing” negative emotions. Together, our study and Kushlev et al.’s study provide evidence that income robustly predicts select daily negative emotions—but not positive ones.","2016-07-08","2020-10-18 17:38:58","2020-10-18 17:38:58","2016-08-31 15:45:09","1948550616657599","","","","","Social Psychological and Personality Science","","","","","","","","en","","","","","spp.sagepub.com","","Citation Key: hudson_income_2016 https://osf.io/d7r8p/","","C:\Users\hmosh\Zotero\storage\699T2IJN\1948550616657599.html","","","well-being; emotion; happiness; Affect; day reconstruction method; income; sadness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2GBE7PCZ","journalArticle","2016","Finnigan, Katherine M.; Corker, Katherine S.","Do performance avoidance goals moderate the effect of different types of stereotype threat on women’s math performance?","Journal of Research in Personality","","0092-6566","10/f8x7g4","http://www.sciencedirect.com/science/article/pii/S0092656616300447","Stereotype threat is considered to be a robust effect that explains persistent gender gaps in math performance and scientific career trajectories. Some evidence suggests stereotype threat effects are buffered by adoption of performance avoidance goals (Chalabaev, Major, Sarrazin, &amp; Cury, 2012). With 590 American female participants, we closely replicated Chalabaev et al. (2012). Results showed no significant main or interaction effects for stereotype threat or performance avoidance goals, despite multiple controls. We conclude that effects of stereotype threat might be smaller than typically reported and find limited evidence for moderation by avoidance achievement goals. Accordingly, stereotype threat might not be a major part of the explanation for the gender gap in math performance, consistent with recent meta-analyses (Flore &amp; Wicherts, 2015).","2016-08","2020-10-18 17:38:57","2020-10-18 17:38:57","2016-08-31 16:58:32","36-43","","","63","","Journal of Research in Personality","","","","","","","","","","","","","ScienceDirect","","https://osf.io/kms6g","","C:\Users\hmosh\Zotero\storage\2GW74M9X\S0092656616300447.html","","","Achievement goals; Gender stereotypes; Stereotype threat; academic achievement; Math achievement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
